experiment,dataset,model,variant,feature_variant,seed,raw_dim,added_dim,total_dim,hidden_channels,num_layers,dropout,aggr,lr,weight_decay,k_concepts,scorer,membership,min_intent_size,mean_intent_size,svd_components,best_epoch,epochs_ran,train_time_sec,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,low_degree_accuracy,low_degree_macro_f1,num_concepts,node_coverage,test_per_class_f1,bucket_low_accuracy,bucket_low_macro_f1,bucket_low_count,bucket_medium_accuracy,bucket_medium_macro_f1,bucket_medium_count,bucket_high_accuracy,bucket_high_macro_f1,bucket_high_count,degree_thr_low,degree_thr_high,binarize_mode,binarize_params,mean_extent_size
citeseer_sage_fca_k128_support_hard,citeseer,graphsage,fca_feat,fca_feat,3,3703,128,3831,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,56,106,30.963,0.698,0.658018,0.689,0.658264,0.6121372031662269,0.5825551641532034,128.0,0.995491,"[0.333333, 0.624658, 0.713092, 0.763033, 0.789916, 0.725552]",0.6121372031662269,0.5825551641532034,379,0.7253886010362695,0.6991422880166557,386,0.7531914893617021,0.6961112615742927,235,1.0,3.0,,,
citeseer_sage_fca_k128_support_hard,citeseer,graphsage,fca_feat,fca_feat,4,3703,128,3831,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,5,55,15.91,0.712,0.669761,0.694,0.649479,0.6226912928759895,0.5788410961978735,128.0,0.995491,"[0.267606, 0.638743, 0.690217, 0.77027, 0.796703, 0.733333]",0.6226912928759895,0.5788410961978735,379,0.7150259067357513,0.6759449495075044,386,0.774468085106383,0.6962678692833818,235,1.0,3.0,,,
citeseer_sage_svd_k128,citeseer,graphsage,svd_control,svd_control,0,3703,128,3831,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,34,84,24.114,0.716,0.664417,0.696,0.655825,0.6253298153034301,0.5846746622466632,,,"[0.314286, 0.633333, 0.684211, 0.763889, 0.801136, 0.738095]",0.6253298153034301,0.5846746622466632,379,0.7227979274611399,0.6892845454700547,386,0.7659574468085106,0.6869605639997173,235,1.0,3.0,,,
citeseer_sage_svd_k128,citeseer,graphsage,svd_control,svd_control,1,3703,128,3831,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,6,56,16.455,0.684,0.65046,0.702,0.664334,0.6147757255936676,0.5750095671858296,,,"[0.319018, 0.625698, 0.723757, 0.784141, 0.793388, 0.74]",0.6147757255936676,0.5750095671858296,379,0.7409326424870466,0.7110467593427341,386,0.7787234042553192,0.7187971879256877,235,1.0,3.0,,,
citeseer_sage_svd_k128,citeseer,graphsage,svd_control,svd_control,2,3703,128,3831,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,14,64,18.447,0.688,0.6476,0.685,0.651833,0.6279683377308707,0.6034946428326119,,,"[0.305085, 0.629526, 0.701847, 0.745098, 0.802168, 0.727273]",0.6279683377308707,0.6034946428326119,379,0.6968911917098446,0.66376443650534,386,0.7574468085106383,0.6844135567644694,235,1.0,3.0,,,
citeseer_sage_svd_k128,citeseer,graphsage,svd_control,svd_control,3,3703,128,3831,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,7,57,16.457,0.708,0.665957,0.683,0.649345,0.5857519788918206,0.5572619239685489,,,"[0.33526, 0.579439, 0.691358, 0.760369, 0.8, 0.729642]",0.5857519788918206,0.5572619239685489,379,0.7098445595854922,0.6808429220440293,386,0.7957446808510639,0.7384771584771586,235,1.0,3.0,,,
citeseer_sage_svd_k128,citeseer,graphsage,svd_control,svd_control,4,3703,128,3831,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,6,56,16.453,0.716,0.668367,0.696,0.663138,0.6253298153034301,0.5895067732540011,,,"[0.339394, 0.655367, 0.697201, 0.75895, 0.781163, 0.746753]",0.6253298153034301,0.5895067732540011,379,0.7072538860103627,0.6811592654834793,386,0.7914893617021277,0.730912367975979,235,1.0,3.0,,,
citeseer_sage_fca_k256_support_hard,citeseer,graphsage,fca_feat,fca_feat,0,3703,256,3959,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,8,58,17.381,0.692,0.652451,0.701,0.667406,0.633245382585752,0.6005726745699093,256.0,0.995491,"[0.377622, 0.651811, 0.721925, 0.755344, 0.77551, 0.722222]",0.633245382585752,0.6005726745699093,379,0.7124352331606217,0.6815159349632696,386,0.7914893617021277,0.7370356766408896,235,1.0,3.0,,,
citeseer_sage_fca_k256_support_hard,citeseer,graphsage,fca_feat,fca_feat,1,3703,256,3959,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,6,56,16.521,0.692,0.65307,0.694,0.665395,0.6121372031662269,0.5942378304523483,256.0,0.995491,"[0.346535, 0.607143, 0.736544, 0.782418, 0.790698, 0.729032]",0.6121372031662269,0.5942378304523483,379,0.7176165803108808,0.6915956368370678,386,0.7872340425531915,0.7239477157883231,235,1.0,3.0,,,
citeseer_sage_fca_k256_support_hard,citeseer,graphsage,fca_feat,fca_feat,2,3703,256,3959,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,11,61,18.728,0.704,0.668811,0.691,0.66578,0.633245382585752,0.6179168300280634,256.0,0.995491,"[0.357143, 0.649573, 0.698734, 0.752427, 0.803468, 0.733333]",0.633245382585752,0.6179168300280634,379,0.6994818652849741,0.6749192720059477,386,0.7702127659574468,0.7019956330152183,235,1.0,3.0,,,
citeseer_sage_fca_k256_support_hard,citeseer,graphsage,fca_feat,fca_feat,3,3703,256,3959,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,48,98,29.719,0.696,0.633252,0.688,0.634609,0.6253298153034301,0.5711782784694363,256.0,0.995491,"[0.234234, 0.631579, 0.679045, 0.750583, 0.766756, 0.745455]",0.6253298153034301,0.5711782784694363,379,0.7072538860103627,0.6612237270305225,386,0.7574468085106383,0.6758401525127663,235,1.0,3.0,,,
citeseer_sage_fca_k256_support_hard,citeseer,graphsage,fca_feat,fca_feat,4,3703,256,3959,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,13,63,18.821,0.692,0.655227,0.661,0.630406,0.5936675461741425,0.5747200750921592,256.0,0.995491,"[0.3, 0.599407, 0.684466, 0.694737, 0.766667, 0.73716]",0.5936675461741425,0.5747200750921592,379,0.6658031088082902,0.6363777667166682,386,0.7617021276595745,0.6902948139909076,235,1.0,3.0,,,
citeseer_sage_svd_k256,citeseer,graphsage,svd_control,svd_control,0,3703,256,3959,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,5,55,16.554,0.68,0.640151,0.687,0.654737,0.604221635883905,0.5765393877569369,,,"[0.329412, 0.626039, 0.721485, 0.741259, 0.785311, 0.724919]",0.604221635883905,0.5765393877569369,379,0.7072538860103627,0.6771487343770765,386,0.7872340425531915,0.7159178390824081,235,1.0,3.0,,,
citeseer_sage_svd_k256,citeseer,graphsage,svd_control,svd_control,1,3703,256,3959,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,29,79,24.24,0.698,0.651724,0.694,0.645954,0.5989445910290238,0.5554455039306394,,,"[0.261538, 0.643799, 0.708791, 0.763948, 0.772727, 0.724919]",0.5989445910290238,0.5554455039306394,379,0.7357512953367875,0.6887719852516118,386,0.7787234042553192,0.6997122452854642,235,1.0,3.0,,,
citeseer_sage_svd_k256,citeseer,graphsage,svd_control,svd_control,2,3703,256,3959,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,15,65,19.505,0.696,0.651053,0.686,0.646273,0.604221635883905,0.564761259140781,,,"[0.293333, 0.634006, 0.684466, 0.74833, 0.796657, 0.720848]",0.604221635883905,0.564761259140781,379,0.7098445595854922,0.6791212966731455,386,0.7787234042553192,0.6828490621298801,235,1.0,3.0,,,
citeseer_sage_svd_k256,citeseer,graphsage,svd_control,svd_control,3,3703,256,3959,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,7,57,17.065,0.688,0.647732,0.694,0.661614,0.6147757255936676,0.5933764067848832,,,"[0.340659, 0.615385, 0.713542, 0.769912, 0.80814, 0.722045]",0.6147757255936676,0.5933764067848832,379,0.7098445595854922,0.6809208772976888,386,0.7957446808510639,0.7285667685543605,235,1.0,3.0,,,
citeseer_sage_svd_k256,citeseer,graphsage,svd_control,svd_control,4,3703,256,3959,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,7,57,16.959,0.67,0.632479,0.674,0.643952,0.6068601583113457,0.5820654315390227,,,"[0.324607, 0.582353, 0.710059, 0.769231, 0.77551, 0.70195]",0.6068601583113457,0.5820654315390227,379,0.6839378238341969,0.6546581837732645,386,0.7659574468085106,0.7069901076665284,235,1.0,3.0,,,
pubmed_sage_fca_k32_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,32,532,128,2,0.5,mean,0.005,0.0005,32.0,support,hard,1.0,1.0,,21,71,29.301,0.72,0.725919,0.678,0.688313,0.6485355648535565,0.6634173304508951,32.0,0.998022,"[0.732955, 0.676123, 0.65586]",0.6485355648535565,0.6634173304508951,478,0.6639676113360324,0.6739292095515452,247,0.7418181818181818,0.7345536924173434,275,1.0,3.0,,,
pubmed_sage_fca_k32_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,32,532,128,2,0.5,mean,0.005,0.0005,32.0,support,hard,1.0,1.0,,34,84,34.618,0.714,0.727746,0.659,0.672223,0.6338912133891214,0.6498272324802937,32.0,0.998022,"[0.734043, 0.654633, 0.627995]",0.6338912133891214,0.6498272324802937,478,0.6558704453441295,0.6679670550266756,247,0.7054545454545454,0.7070355042786914,275,1.0,3.0,,,
pubmed_sage_fca_k32_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,32,532,128,2,0.5,mean,0.005,0.0005,32.0,support,hard,1.0,1.0,,24,74,30.825,0.726,0.73791,0.673,0.683144,0.6485355648535565,0.6599445192257458,32.0,0.998022,"[0.741935, 0.68981, 0.617687]",0.6485355648535565,0.6599445192257458,478,0.680161943319838,0.6906125800121093,247,0.7090909090909091,0.7098640215819948,275,1.0,3.0,,,
pubmed_sage_fca_k32_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,32,532,128,2,0.5,mean,0.005,0.0005,32.0,support,hard,1.0,1.0,,21,71,29.071,0.704,0.714659,0.676,0.684053,0.6380753138075314,0.6503096019403624,32.0,0.998022,"[0.726776, 0.689498, 0.635884]",0.6380753138075314,0.6503096019403624,478,0.6882591093117408,0.6974629816348435,247,0.730909090909091,0.7221653794459094,275,1.0,3.0,,,
pubmed_sage_fca_k32_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,32,532,128,2,0.5,mean,0.005,0.0005,32.0,support,hard,1.0,1.0,,15,65,26.501,0.708,0.717847,0.663,0.673165,0.6192468619246861,0.6353452799067411,32.0,0.998022,"[0.72, 0.645649, 0.653846]",0.6192468619246861,0.6353452799067411,478,0.6923076923076923,0.6924891023713348,247,0.7127272727272728,0.7139364133702785,275,1.0,3.0,,,
pubmed_sage_svd_k32,pubmed,graphsage,svd_control,svd_control,0,500,32,532,128,2,0.5,mean,0.005,0.0005,,,,,,32.0,135,185,75.705,0.804,0.806867,0.758,0.759111,0.7552301255230126,0.7623024147108786,,,"[0.764228, 0.763415, 0.749692]",0.7552301255230126,0.7623024147108786,478,0.728744939271255,0.7155227043441671,247,0.7890909090909091,0.7823483057525612,275,1.0,3.0,,,
pubmed_sage_svd_k32,pubmed,graphsage,svd_control,svd_control,1,500,32,532,128,2,0.5,mean,0.005,0.0005,,,,,,32.0,78,128,52.227,0.798,0.800763,0.774,0.770576,0.7698744769874477,0.7711122755929031,,,"[0.76087, 0.792793, 0.758065]",0.7698744769874477,0.7711122755929031,478,0.7530364372469636,0.733906495327815,247,0.8,0.7928789219258895,275,1.0,3.0,,,
pubmed_sage_svd_k32,pubmed,graphsage,svd_control,svd_control,2,500,32,532,128,2,0.5,mean,0.005,0.0005,,,,,,32.0,120,170,69.552,0.802,0.805769,0.766,0.763452,0.7594142259414226,0.763925838031491,,,"[0.752044, 0.771323, 0.76699]",0.7594142259414226,0.763925838031491,478,0.7449392712550608,0.7225456813790375,247,0.7963636363636364,0.7884016839316966,275,1.0,3.0,,,
pubmed_sage_svd_k32,pubmed,graphsage,svd_control,svd_control,3,500,32,532,128,2,0.5,mean,0.005,0.0005,,,,,,32.0,68,118,48.254,0.802,0.802819,0.777,0.771112,0.7740585774058577,0.7748425655895269,,,"[0.752747, 0.801782, 0.758808]",0.7740585774058577,0.7748425655895269,478,0.7489878542510121,0.72237343584955,247,0.8072727272727273,0.795038137083753,275,1.0,3.0,,,
pubmed_sage_svd_k32,pubmed,graphsage,svd_control,svd_control,4,500,32,532,128,2,0.5,mean,0.005,0.0005,,,,,,32.0,34,84,34.524,0.788,0.789594,0.754,0.75182,0.7468619246861925,0.7518007973090818,,,"[0.742547, 0.761337, 0.751576]",0.7468619246861925,0.7518007973090818,478,0.7408906882591093,0.7168014022226318,247,0.7781818181818182,0.7706939977339724,275,1.0,3.0,,,
pubmed_sage_fca_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,15,65,27.887,0.736,0.747491,0.658,0.670224,0.6234309623430963,0.6396332641033248,64.0,0.999746,"[0.731458, 0.653892, 0.625323]",0.6234309623430963,0.6396332641033248,478,0.6720647773279352,0.6795173554184125,247,0.7054545454545454,0.7079279413818518,275,1.0,3.0,,,
pubmed_sage_fca_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,25,75,32.208,0.724,0.738483,0.659,0.673363,0.6422594142259415,0.6557227935121887,64.0,0.999746,"[0.743316, 0.661988, 0.614786]",0.6422594142259415,0.6557227935121887,478,0.6518218623481782,0.6639510350734265,247,0.6945454545454546,0.707937153651204,275,1.0,3.0,,,
pubmed_sage_fca_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,21,71,30.9,0.746,0.756029,0.664,0.675301,0.6401673640167364,0.6527570325801925,64.0,0.999746,"[0.735135, 0.674972, 0.615797]",0.6401673640167364,0.6527570325801925,478,0.659919028340081,0.6693329516041934,247,0.7090909090909091,0.7140437437380669,275,1.0,3.0,,,
pubmed_sage_fca_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,17,67,29.267,0.726,0.737346,0.661,0.676615,0.6338912133891214,0.651193848081749,64.0,0.999746,"[0.750685, 0.66055, 0.618611]",0.6338912133891214,0.651193848081749,478,0.6761133603238867,0.6853101791175186,247,0.6945454545454546,0.7078917251331044,275,1.0,3.0,,,
pubmed_sage_fca_k64_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,64,564,128,2,0.5,mean,0.005,0.0005,64.0,support,hard,1.0,1.0,,22,72,30.979,0.738,0.749206,0.666,0.681151,0.6380753138075314,0.6528669005307259,64.0,0.999746,"[0.75, 0.660287, 0.633166]",0.6380753138075314,0.6528669005307259,478,0.6720647773279352,0.6866966428564653,247,0.7090909090909091,0.7209441093770869,275,1.0,3.0,,,
pubmed_sage_svd_k64,pubmed,graphsage,svd_control,svd_control,0,500,64,564,128,2,0.5,mean,0.005,0.0005,,,,,,64.0,109,159,68.62,0.798,0.800648,0.777,0.771267,0.7782426778242678,0.7793154926500921,,,"[0.746594, 0.792363, 0.774843]",0.7782426778242678,0.7793154926500921,478,0.7408906882591093,0.7162348118869858,247,0.8072727272727273,0.7957653503328936,275,1.0,3.0,,,
pubmed_sage_svd_k64,pubmed,graphsage,svd_control,svd_control,1,500,64,564,128,2,0.5,mean,0.005,0.0005,,,,,,64.0,171,221,95.856,0.798,0.799788,0.764,0.760999,0.7531380753138075,0.7574003282208494,,,"[0.747922, 0.769793, 0.765281]",0.7531380753138075,0.7574003282208494,478,0.7489878542510121,0.7273903512133802,247,0.7963636363636364,0.7870216032897983,275,1.0,3.0,,,
pubmed_sage_svd_k64,pubmed,graphsage,svd_control,svd_control,2,500,64,564,128,2,0.5,mean,0.005,0.0005,,,,,,64.0,72,122,53.03,0.794,0.797082,0.757,0.753048,0.7468619246861925,0.7508320365551171,,,"[0.735695, 0.766626, 0.756824]",0.7468619246861925,0.7508320365551171,478,0.728744939271255,0.7026282249801071,247,0.8,0.7913763036269609,275,1.0,3.0,,,
pubmed_sage_svd_k64,pubmed,graphsage,svd_control,svd_control,3,500,64,564,128,2,0.5,mean,0.005,0.0005,,,,,,64.0,110,160,68.388,0.802,0.804857,0.756,0.753546,0.7468619246861925,0.7523067161796293,,,"[0.743017, 0.757764, 0.759857]",0.7468619246861925,0.7523067161796293,478,0.7327935222672065,0.7120935020287421,247,0.7927272727272727,0.780991095625242,275,1.0,3.0,,,
pubmed_sage_svd_k64,pubmed,graphsage,svd_control,svd_control,4,500,64,564,128,2,0.5,mean,0.005,0.0005,,,,,,64.0,125,175,74.931,0.8,0.80317,0.761,0.758071,0.7468619246861925,0.7516264010646033,,,"[0.744681, 0.768098, 0.761434]",0.7468619246861925,0.7516264010646033,478,0.7368421052631579,0.715477480211594,247,0.8072727272727273,0.7970940486153468,275,1.0,3.0,,,
pubmed_sage_fca_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,37,87,40.275,0.768,0.778125,0.668,0.683102,0.6380753138075314,0.6569992517102367,128.0,1.0,"[0.759894, 0.667429, 0.621984]",0.6380753138075314,0.6569992517102367,478,0.680161943319838,0.6937900673459082,247,0.7090909090909091,0.7120596601979581,275,1.0,3.0,,,
pubmed_sage_fca_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,18,68,31.208,0.77,0.77978,0.681,0.692814,0.6569037656903766,0.6709261921878745,128.0,1.0,"[0.749354, 0.6575, 0.671587]",0.6569037656903766,0.6709261921878745,478,0.7004048582995951,0.7115922687528761,247,0.7054545454545454,0.7081189225767539,275,1.0,3.0,,,
pubmed_sage_fca_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,30,80,36.43,0.764,0.771403,0.685,0.696162,0.6548117154811716,0.669976427219436,128.0,1.0,"[0.748634, 0.683603, 0.65625]",0.6548117154811716,0.669976427219436,478,0.7004048582995951,0.7107961412529941,247,0.7236363636363636,0.7213514454893765,275,1.0,3.0,,,
pubmed_sage_fca_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,22,72,32.575,0.762,0.77495,0.678,0.690182,0.6506276150627615,0.6653044645486582,128.0,1.0,"[0.748011, 0.64631, 0.676225]",0.6506276150627615,0.6653044645486582,478,0.6882591093117408,0.7017393632795966,247,0.7163636363636363,0.7194798620513622,275,1.0,3.0,,,
pubmed_sage_fca_k128_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0,,30,80,36.379,0.764,0.771359,0.68,0.693154,0.6527196652719666,0.6684988637825778,128.0,1.0,"[0.751381, 0.669822, 0.65826]",0.6527196652719666,0.6684988637825778,478,0.6761133603238867,0.6933354971329654,247,0.730909090909091,0.7305446623093682,275,1.0,3.0,,,
pubmed_sage_svd_k128,pubmed,graphsage,svd_control,svd_control,0,500,128,628,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,59,109,49.192,0.794,0.797225,0.761,0.756964,0.7552301255230126,0.7582517667497778,,,"[0.738786, 0.775213, 0.756892]",0.7552301255230126,0.7582517667497778,478,0.7246963562753036,0.7006193184145747,247,0.8036363636363636,0.7942787236089068,275,1.0,3.0,,,
pubmed_sage_svd_k128,pubmed,graphsage,svd_control,svd_control,1,500,128,628,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,40,90,41.012,0.786,0.790336,0.759,0.75248,0.7447698744769874,0.7466057194580054,,,"[0.725714, 0.772674, 0.759051]",0.7447698744769874,0.7466057194580054,478,0.7368421052631579,0.6999554962171786,247,0.8036363636363636,0.7966057874601983,275,1.0,3.0,,,
pubmed_sage_svd_k128,pubmed,graphsage,svd_control,svd_control,2,500,128,628,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,68,118,53.767,0.794,0.798086,0.758,0.752366,0.7510460251046025,0.7531965123541043,,,"[0.72679, 0.770909, 0.759398]",0.7510460251046025,0.7531965123541043,478,0.7246963562753036,0.696623573053779,247,0.8,0.7896718237224566,275,1.0,3.0,,,
pubmed_sage_svd_k128,pubmed,graphsage,svd_control,svd_control,3,500,128,628,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,122,172,77.673,0.794,0.797999,0.763,0.758892,0.7468619246861925,0.7501123595505618,,,"[0.741573, 0.772727, 0.762376]",0.7468619246861925,0.7501123595505618,478,0.7449392712550608,0.7199531321975002,247,0.8072727272727273,0.7995072125611836,275,1.0,3.0,,,
pubmed_sage_svd_k128,pubmed,graphsage,svd_control,svd_control,4,500,128,628,128,2,0.5,mean,0.005,0.0005,,,,,,128.0,41,91,41.75,0.79,0.79243,0.767,0.759547,0.7573221757322176,0.7573338741069268,,,"[0.728291, 0.783432, 0.766917]",0.7573221757322176,0.7573338741069268,478,0.7368421052631579,0.7076310634188969,247,0.8109090909090909,0.7990473138913115,275,1.0,3.0,,,
pubmed_sage_fca_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,0,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,51,101,51.569,0.79,0.792606,0.732,0.733264,0.7133891213389121,0.7152515379660964,256.0,1.0,"[0.752688, 0.751082, 0.696023]",0.7133891213389121,0.7152515379660964,478,0.728744939271255,0.7320590530239034,247,0.7672727272727272,0.7626451874782983,275,1.0,3.0,,,
pubmed_sage_fca_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,1,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,45,95,48.107,0.79,0.793694,0.732,0.730359,0.7092050209205021,0.7103602599634345,256.0,1.0,"[0.722513, 0.732121, 0.736444]",0.7092050209205021,0.7103602599634345,478,0.7327935222672065,0.7338366240805265,247,0.7709090909090909,0.7579672695951766,275,1.0,3.0,,,
pubmed_sage_fca_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,2,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,58,108,55.999,0.788,0.795259,0.738,0.738431,0.7280334728033473,0.7290745880015076,256.0,1.0,"[0.742857, 0.745645, 0.72679]",0.7280334728033473,0.7290745880015076,478,0.7125506072874493,0.7121648899788132,247,0.7781818181818182,0.776377347100719,275,1.0,3.0,,,
pubmed_sage_fca_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,3,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,25,75,38.057,0.798,0.803879,0.759,0.7579,0.7384937238493724,0.7381356279029504,256.0,1.0,"[0.756757, 0.772571, 0.744371]",0.7384937238493724,0.7381356279029504,478,0.7611336032388664,0.759894155545329,247,0.7927272727272727,0.7855997728004956,275,1.0,3.0,,,
pubmed_sage_fca_k256_support_hard,pubmed,graphsage,fca_feat,fca_feat,4,500,256,756,128,2,0.5,mean,0.005,0.0005,256.0,support,hard,1.0,1.0,,25,75,38.529,0.796,0.802462,0.737,0.736545,0.7133891213389121,0.7154750235445616,256.0,1.0,"[0.737401, 0.748552, 0.723684]",0.7133891213389121,0.7154750235445616,478,0.7165991902834008,0.715701489286395,247,0.7963636363636364,0.7867371420003,275,1.0,3.0,,,
pubmed_sage_svd_k256,pubmed,graphsage,svd_control,svd_control,0,500,256,756,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,96,146,73.869,0.794,0.795325,0.764,0.758313,0.7573221757322176,0.7605929558756261,,,"[0.73262, 0.777101, 0.765217]",0.7573221757322176,0.7605929558756261,478,0.728744939271255,0.7051089324037356,247,0.8072727272727273,0.7893378781442343,275,1.0,3.0,,,
pubmed_sage_svd_k256,pubmed,graphsage,svd_control,svd_control,1,500,256,756,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,123,173,89.631,0.792,0.797826,0.757,0.752603,0.7531380753138075,0.7557141789929777,,,"[0.733894, 0.758364, 0.76555]",0.7531380753138075,0.7557141789929777,478,0.7327935222672065,0.7102340371023405,247,0.7854545454545454,0.7749060759165696,275,1.0,3.0,,,
pubmed_sage_svd_k256,pubmed,graphsage,svd_control,svd_control,2,500,256,756,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,93,143,72.656,0.79,0.793318,0.768,0.760913,0.7531380753138075,0.7534535603108939,,,"[0.732782, 0.790267, 0.75969]",0.7531380753138075,0.7534535603108939,478,0.7489878542510121,0.7236816982311431,247,0.8109090909090909,0.7985589084275557,275,1.0,3.0,,,
pubmed_sage_svd_k256,pubmed,graphsage,svd_control,svd_control,3,500,256,756,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,77,127,65.64,0.788,0.79072,0.762,0.756443,0.7468619246861925,0.7486900236476092,,,"[0.73224, 0.763819, 0.77327]",0.7468619246861925,0.7486900236476092,478,0.7449392712550608,0.7241642587268893,247,0.8036363636363636,0.7906711902237915,275,1.0,3.0,,,
pubmed_sage_svd_k256,pubmed,graphsage,svd_control,svd_control,4,500,256,756,128,2,0.5,mean,0.005,0.0005,,,,,,256.0,93,143,74.061,0.79,0.791565,0.756,0.752445,0.7447698744769874,0.7470621051183711,,,"[0.737705, 0.768683, 0.750948]",0.7447698744769874,0.7470621051183711,478,0.7408906882591093,0.7193486450358488,247,0.7890909090909091,0.7827852217974627,275,1.0,3.0,,,
cora_sage_fca_k128_support_soft,cora,graphsage,fca_feat,fca_feat,0,1433,128,1561,128,2,0.5,mean,0.005,0.0005,128.0,support,soft,1.0,1.0391,,23,73,8.899,0.788,0.777062,0.801,0.793738,0.7575,0.7297669916836418,128.0,0.992245,"[0.710938, 0.830769, 0.875862, 0.816054, 0.798742, 0.784946, 0.738854]",0.7575,0.7297669916836418,400,0.8362068965517241,0.8365654652729405,348,0.8214285714285714,0.8212397176990216,252,2.0,4.0,,,
cora_sage_fca_k128_support_soft,cora,graphsage,fca_feat,fca_feat,1,1433,128,1561,128,2,0.5,mean,0.005,0.0005,128.0,support,soft,1.0,1.0391,,8,58,7.222,0.776,0.770105,0.795,0.792087,0.7425,0.7246100464880653,128.0,0.992245,"[0.693727, 0.805825, 0.89726, 0.802083, 0.762821, 0.829268, 0.753623]",0.7425,0.7246100464880653,400,0.8419540229885057,0.8433840570843054,348,0.8134920634920635,0.8165687899069346,252,2.0,4.0,,,
cora_sage_fca_k128_support_soft,cora,graphsage,fca_feat,fca_feat,2,1433,128,1561,128,2,0.5,mean,0.005,0.0005,128.0,support,soft,1.0,1.0391,,15,65,8.098,0.788,0.779301,0.811,0.804195,0.7625,0.7413638908003384,128.0,0.992245,"[0.744939, 0.852792, 0.891228, 0.821369, 0.801262, 0.767773, 0.75]",0.7625,0.7413638908003384,400,0.8448275862068966,0.8406971673664957,348,0.8412698412698413,0.8404872501575938,252,2.0,4.0,,,
